Year,Flag,Gear,Species,Catch
1980,OTR,LP,SKJ,214
1980,OTR,LP,YFT,233
1980,OTR,PS,BET,3682
1980,OTR,PS,SKJ,5303
1980,OTR,PS,YFT,6519
1980,PAN,PS,BET,2000
1980,PAN,PS,BKJ,6
1980,PAN,PS,SKJ,3773
1980,PAN,PS,YFT,4784
1980,PER,PS,BKJ,17
1980,PER,PS,BZX,16
1980,PER,PS,DOX,55
1980,PER,PS,MZZ,218
1980,PER,PS,SKJ,172
1980,PER,PS,TUN,32
1980,PER,PS,YFT,443
1980,PER,UNK,DOX,857
1980,PER,UNK,SKH,846
1980,PER,UNK,SWO,216
1980,PER,UNK,TUN,836
1980,TWN,LL,ALB,1380
1980,TWN,LL,BET,195
1980,TWN,LL,BIL,0
1980,TWN,LL,BLM,4
1980,TWN,LL,BUM,40
1980,TWN,LL,MLS,33
1980,TWN,LL,SKH,7
1980,TWN,LL,SKJ,0
1980,TWN,LL,SWO,17
1980,TWN,LL,YFT,36
1980,UNK,LP,BKJ,23
1980,UNK,PS,ALB,189
1980,UNK,PS,BKJ,1225
1980,UNK,PS,DOX,8
1980,UNK,PS,MZZ,39
1980,UNK,PS,TUN,16
1980,USA,HAR,SKH,12
1980,USA,HAR,SWO,787
1980,USA,LP,ALB,407
1980,USA,LP,BKJ,4
1980,USA,LP,BZX,36
1980,USA,LP,SKJ,3920
1980,USA,LP,YFT,1146
1980,USA,LTL,ALB,5421
1980,USA,PS,ALB,5
1980,USA,PS,BET,11291
1980,USA,PS,BKJ,271
1980,USA,PS,BZX,4567
1980,USA,PS,CGX,31
1980,USA,PS,DOX,3
1980,USA,PS,MZZ,5
1980,USA,PS,PBF,2327
1980,USA,PS,SKH,9
1980,USA,PS,SKJ,92408
1980,USA,PS,TUN,76
1980,USA,PS,YFT,91081
1980,USA,RG,ALB,168
1980,USA,RG,PBF,8
1980,USA,RG,SKJ,9
1980,USA,RG,YFT,89
1980,USA,UNK,PBF,24
1980,USA,UNK,SKJ,264
1980,USA,UNK,YFT,670
1980,VEN,PS,BET,1715
1980,VEN,PS,SKJ,3471
1980,VEN,PS,YFT,6450
1981,CHL,HAR,SWO,294
1981,CHL,UNK,ALB,35
1981,CHL,UNK,BZX,4609
1981,CHL,UNK,DOX,326
1981,CHL,UNK,YFT,0
1981,CRI,PS,BET,119
1981,CRI,PS,BKJ,180
1981,CRI,PS,SKJ,1047
1981,CRI,PS,YFT,2632
1981,CYM,PS,BET,41
1981,CYM,PS,BKJ,2
1981,CYM,PS,MZZ,3
1981,CYM,PS,SKJ,2123
1981,CYM,PS,YFT,3111
1981,ECU,LP,SKJ,589
1981,ECU,LP,YFT,164
1981,ECU,PS,BET,1268
1981,ECU,PS,BKJ,1056
1981,ECU,PS,CGX,1
1981,ECU,PS,DOX,356
1981,ECU,PS,MZZ,69
1981,ECU,PS,SKH,48
1981,ECU,PS,SKJ,8213
1981,ECU,PS,TUN,160
1981,ECU,PS,YFT,7004
1981,ECU,UNK,SKJ,768
1981,ECU,UNK,YFT,403
1981,ESP,PS,BET,805
1981,ESP,PS,SKJ,2642
1981,ESP,PS,YFT,6651
1981,JPN,LL,ALB,2153
1981,JPN,LL,BET,49970
1981,JPN,LL,BLM,219
1981,JPN,LL,BUM,3845
1981,JPN,LL,MLS,4096
1981,JPN,LL,PBF,1
1981,JPN,LL,SKJ,12
1981,JPN,LL,SWO,2882
1981,JPN,LL,YFT,7090
1981,KOR,LL,ALB,2812
1981,KOR,LL,BET,2966
1981,KOR,LL,BUM,528
1981,KOR,LL,MLS,733
1981,KOR,LL,PBF,2
1981,KOR,LL,SFA,364
1981,KOR,LL,SKJ,7
1981,KOR,LL,SWO,153
1981,KOR,LL,YFT,753
1981,MEX,LL,SFA,15
1981,MEX,LP,BZX,1
1981,MEX,LP,CGX,17
1981,MEX,LP,SKJ,1525
1981,MEX,LP,TUN,3
1981,MEX,LP,YFT,466
1981,MEX,PS,ALB,9
1981,MEX,PS,BET,52
1981,MEX,PS,BKJ,104
1981,MEX,PS,BZX,301
1981,MEX,PS,CGX,100
1981,MEX,PS,DOX,15
1981,MEX,PS,MZZ,24
1981,MEX,PS,PBF,218
1981,MEX,PS,SKJ,24081
1981,MEX,PS,TUN,4
1981,MEX,PS,YFT,41147
1981,OTR,PS,BET,490
1981,OTR,PS,SKJ,2030
1981,OTR,PS,YFT,2607
1981,PAN,PS,BET,1113
1981,PAN,PS,SKJ,4230
1981,PAN,PS,YFT,7202
1981,PER,UNK,DOX,302
1981,PER,UNK,SKH,1162
1981,PER,UNK,SWO,91
1981,PER,UNK,TUN,1109
1981,TWN,LL,ALB,2310
1981,TWN,LL,BET,480
1981,TWN,LL,BIL,9
1981,TWN,LL,BLM,28
1981,TWN,LL,BUM,103
1981,TWN,LL,MLS,47
