Year,Month,Lat,Lon,alb_c,yft_c,bet_c,mls_c,blm_c,bum_c,swo_c,oth_c
1952,7,05S,160E,0,0,0,0,0,0,0,0
1952,7,05S,165E,0,0,0,0,0,0,0,0
1952,7,10N,155E,0,0,0,0,0,0,0,0
1952,7,10N,170W,0,0,0,0,0,0,0,0
1952,7,10N,180W,1.312,2.848,124.072,0.385,0.541,184.76,0.237,0.911
1952,7,10S,150E,0,0,0,0,0,0,0,0
1952,7,10S,155E,0.208,242.269,31.736,0,3.655,53.657,1.563,6.503
1952,7,10S,160E,29.104,721.252,90.574,0.077,10.423,211.355,2.131,12.773
1952,7,10S,165E,0,0,0,0,0,0,0,0
1952,7,15N,145E,0,0,0,0,0,0,0,0
1952,7,15N,150E,0,0,0,0,0,0,0,0
1952,7,15S,160E,0,0,0,0,0,0,0,0
1952,7,20N,150E,0,0,0,0,0,0,0,0
1952,7,25N,120E,0,0,0,0,0,0,0,0
1952,7,25N,125E,0,0,0,0,0,0,0,0
1952,7,25N,130E,0,0,0,0,0,0,0,0
1952,7,25N,170W,0,0,0,0,0,0,0,0
1952,7,30N,120E,0,0,0,0,0,0,0,0
1952,7,30N,125E,0,0,0,0,0,0,0,0
1952,7,30N,130E,0,0,0,0,0,0,0,0
1952,7,35N,140E,0,0,5.658,12.553,0,2.104,6.392,46.201
1952,7,35N,145E,0,0,5.084,24.643,0,1.52,10.37,10.491
1952,7,35N,155E,0,0,0,0,0,0,0,0
1952,7,35N,160E,0,0,0,0,0,0,0,0
1952,7,40N,140E,0,0,3.403,15.094,0,0,3.172,15.131
1952,7,40N,145E,0,0,0,1.848,0,0,0.71,1.17
1952,7,40N,150E,0,0.596,21.321,59.914,0.169,1.111,165.015,16.826
1952,7,40N,155E,0,0,1.476,2.387,0,0.292,16.762,0
1952,8,00N,125E,0,0,0,0,0,0,0,0
1952,8,00N,130E,0,0,0,0,0,0,0,0
1952,8,00N,175E,0,0,0,0,0,0,0,0
1952,8,05N,125E,0,0,0,0,0,0,0,0
1952,8,05N,155E,0,0,0,0,0,0,0,0
1952,8,05N,160E,0,0,0,0,0,0,0,0
1952,8,05N,165W,0,0,0,0,0,0,0,0
1952,8,05N,170W,0,0,0,0,0,0,0,0
1952,8,05N,175E,0,0,0,0,0,0,0,0
1952,8,05N,175W,0,0,0,0,0,0,0,0
1952,8,05N,180W,0,0,0,0,0,0,0,0
1952,8,05S,150E,0,0,0,0,0,0,0,0
1952,8,05S,155E,0.179,124.275,17.18,0.077,1.252,20.107,0.284,3.502
1952,8,05S,160E,0,0,0,0,0,0,0,0
1952,8,10N,165W,2.347,4.369,141.293,0,0.338,70.374,0,0
1952,8,10N,170W,2.473,4.175,263.439,0.77,0,155.594,0.237,1.109
1952,8,10N,175W,7.722,9.062,135.553,1.232,0,86.74,0,1.537
1952,8,10N,180W,0,0,0,0,0,0,0,0
1952,8,10S,150E,0,0,0,0,0,0,0,0
1952,8,10S,155E,2.307,284.593,38.788,0,1.59,48.63,1.136,8.406
1952,8,10S,160E,0,0,0,0,0,0,0,0
1952,8,10S,165E,0,0,0,0,0,0,0,0
1952,8,15N,170W,0,0,0,0,0,0,0,0
1952,8,15S,160E,0,0,0,0,0,0,0,0
1952,8,15S,165E,0,0,0,0,0,0,0,0
1952,8,20N,150E,0,0,0,0,0,0,0,0
1952,8,25N,120E,0,0,0,0,0,0,0,0
1952,8,25N,125E,0,0,0,0,0,0,0,0
1952,8,25N,170W,0,0,0,0,0,0,0,0
1952,8,25N,175W,0,0,0,0,0,0,0,0
1952,8,25N,180W,0,0,0,0,0,0,0,0
1952,8,30N,125E,0,0,0,100.113,67.951,0.117,6.866,0.439
1952,8,30N,140E,0,0,0,0,0,0,0,0
1952,8,35N,140E,0,1.575,19.763,37.735,0.169,1.227,11.79,184.671
1952,8,35N,145E,0.07,0.138,10.825,22.179,0,0.585,1.231,24.614
1952,8,35N,150E,0,0,0,0,0,0,0,0
1952,8,35N,155E,0.07,0.58,35.344,70.31,0,6.371,0.237,0.11
1952,8,35N,160E,0.303,0,107.098,113.898,0,3.916,4.688,0.055
1952,8,35N,165E,0,0,0,0,0,0,0,0
1952,8,40N,140E,0,0,4.018,5.006,0,0,3.078,37.581
1952,8,40N,145E,0,0,0.205,1.54,0,0,5.066,1.17
1952,8,40N,150E,0,0,5.617,66.229,0,0.935,50.002,0
1952,8,40N,155E,0,0,44.282,88.099,0,3.039,246.457,1.574
1952,8,40N,160E,0,0,45.512,72.774,0.169,2.747,6.913,0
1952,9,00N,125E,0,0,0,0,0,0,0,0
1952,9,00N,140E,0,0,0,0,0,0,0,0
1952,9,00N,175W,0,0,0,0,0,0,0,0
1952,9,00N,180W,0,0,0,0,0,0,0,0
1952,9,05N,125E,0,0,0,0,0,0,0,0
1952,9,05N,135E,0,0,0,0,0,0,0,0
1952,9,05N,165W,0,0,0,0,0,0,0,0
1952,9,05N,170W,0,0,0,0,0,0,0,0
1952,9,05N,175E,0,0,0,0,0,0,0,0
1952,9,05N,175W,0,0,0,0,0,0,0,0
1952,9,05N,180W,0,0,0,0,0,0,0,0
1952,9,10N,125E,0,0,0,0,0,0,0,0
1952,9,10N,170W,0,0,0,0,0,0,0,0
1952,9,10N,175W,0,0,0,0,0,0,0,0
1952,9,20N,140E,0,0,0,0,0,0,0,0
1952,9,25N,120E,0,0,0,0,0,0,0,0
1952,9,25N,125E,0,0,0,0,0,0,0,0
1952,9,25N,170W,0,0,0,0,0,0,0,0
1952,9,25N,180W,0,0,0,0,0,0,0,0
1952,9,30N,125E,0,0,0,138.31,109.405,8.241,6.44,1.01
1952,9,35N,140E,0.07,0.857,10.128,34.809,0,0,35.655,82.758
1952,9,35N,145E,0,0,0,0,0,0,0,0
1952,9,35N,150E,0,0,0,0,0,0,0,0
1952,9,35N,155E,0,0,0,0,0,0,0,0
1952,9,35N,160E,1.759,0.597,205.134,63.841,0.169,16.658,6.298,1.038
1952,9,35N,165E,9.91,2.834,142.113,147.166,0,6.722,9.233,0.695
1952,9,35N,170E,0,0,0,0,0,0,0,0
1952,9,40N,140E,0,0,0,0,0,0,0,0
1952,9,40N,145E,0,0,0,1.232,0,0,5.303,0.202
1952,9,40N,150E,0,0,0.41,0,0,0,12.879,0
1952,9,40N,155E,0,0,1.066,0.77,0,0,94.416,0
1952,9,40N,160E,0,0,0,0,0,0,0,0
1952,9,40N,165E,0,0,0,0,0,0,0,0
1952,9,40N,170E,0,0,0,0,0,0,0,0
1952,10,00N,125E,0,0,0,0,0,0,0,0
1952,10,00N,130E,0,146.482,81.597,0,0.711,32.79,1.705,2.284
1952,10,00N,135E,0,0,0,0,0,0,0,0
1952,10,00N,140E,0,0,0,0,0,0,0,0
1952,10,00N,145E,0,0,0,0,0,0,0,0
1952,10,00N,170E,0,0,0,0,0,0,0,0
1952,10,00N,170W,0,0,0,0,0,0,0,0
1952,10,00N,175E,0,0,0,0,0,0,0,0
1952,10,00N,175W,0,0,0,0,0,0,0,0
1952,10,00N,180W,1.219,169.891,42.97,0.385,0,107.665,0.237,2.215
1952,10,05N,125E,0,0,0,0,0,0,0,0
1952,10,05N,130E,1.024,78.182,62.47,0,1.252,51.553,0,0.176
1952,10,05N,135E,0,0,0,0,0,0,0,0
1952,10,05N,140E,0,0,0,0,0,0,0,0
1952,10,05N,165E,0,0,0,0,0,0,0,0
1952,10,05N,165W,0,0,0,0,0,0,0,0
1952,10,05N,170E,0.445,105.705,181.721,1.232,0.508,178.039,0.474,1.924
1952,10,05N,170W,0.214,35.171,211.735,1.155,0.338,145.657,0.994,2.394
1952,10,05N,175E,0.891,60.16,183.443,3.234,0.88,155.945,0.994,0.966
1952,10,05N,175W,0.449,59.816,303.867,1.617,0.338,309.727,0.474,3.59
1952,10,05N,180W,0.663,89.802,311.124,2.387,0.711,288.451,0.758,6.26
1952,10,05S,135E,0,0,0,0,0,0,0,0
1952,10,05S,140E,0,0,0,0,0,0,0,0
1952,10,05S,145E,0,0,0,0,0,0,0,0
1952,10,05S,150E,0,0,0,0,0,0,0,0
1952,10,10N,165E,0,0,0,0,0,0,0,0
1952,10,10N,170E,0.822,50.085,230.473,0.385,0.338,154.133,0.758,3.492
1952,10,10N,175E,0,0,0,0,0,0,0,0
1952,10,10N,175W,0,0,0,0,0,0,0,0
1952,10,10S,160E,0,0,0,0,0,0,0,0
1952,10,10S,165E,0,0,0,0,0,0,0,0
1952,10,15S,160E,0,0,0,0,0,0,0,0
1952,10,15S,165E,0,0,0,0,0,0,0,0
1952,10,20N,130E,0,0,0,0,0,0,0,0
1952,10,20N,135E,20.603,21.954,16.114,3.08,0,5.144,0.095,5.523
1952,10,20N,170W,0,0,0,0,0,0,0,0
1952,10,20N,180W,0,0,0,0,0,0,0,0
1952,10,25N,120E,0,0,0,0,0,0,0,0
1952,10,25N,125E,0,0,0,0,0,0,0,0
1952,10,25N,130E,0.943,19.146,16.524,3.773,0,0.643,2.652,0.659
1952,10,25N,170W,0,0,0,0,0,0,0,0
1952,10,25N,175W,0,0,0,0,0,0,0,0
1952,10,25N,180W,0,0,0,0,0,0,0,0
1952,10,30N,125E,0,0.093,0,72.928,23.993,8.943,4.262,0.22
1952,10,30N,130E,0,0,0,0,0,0,0,0
1952,10,30N,135E,0,0,0,0,0,0,0,0
1952,10,30N,155E,0,0,0,0,0,0,0,0
1952,10,35N,140E,0,0,0,0,0,0,0,0
1952,10,35N,145E,0,0,0,0,0,0,0,0
1952,10,35N,150E,1.263,1.326,114.437,110.586,0,12.742,3.93,0.202
1952,10,35N,155E,7.285,7.986,523.679,298.106,0.338,30.628,16.478,0.588
1952,10,35N,160E,24.322,5.705,223.134,147.243,0.406,13.093,15.483,0.389
1952,10,35N,165E,82.251,4.064,164.706,108.738,0,7.306,16.478,0.248
1952,10,35N,170E,77.731,1.156,55.763,34.809,0,3.039,4.167,0.247
1952,10,35N,175E,167.056,1.939,171.307,84.326,0,1.52,9.565,4.579
1952,10,40N,145E,0,0,0,0,0,0,0,0
1952,10,40N,150E,0,0,0,0,0,0,0,0
1952,10,40N,155E,0.636,0,0.41,0,0,0,120.79,1.574
1952,10,40N,160E,0.769,0,0,0,0,0,17.472,1.17
1952,10,45N,160E,0,0,0,0,0,0,0,0
1952,11,00N,120E,0,0,0,0,0,0,0,0
1952,11,00N,130E,0,158.672,82.007,0.154,0.406,29.576,0.237,1.582
1952,11,00N,135E,0.544,263.114,17.239,0,1.049,31.563,0,4.787
1952,11,00N,140E,2.896,153.914,48.506,0.385,0.541,17.886,0,4.502
1952,11,00N,160W,0,0,0,0,0,0,0,0
1952,11,00N,165W,0,0,0,0,0,0,0,0
1952,11,00N,170W,1.005,136.812,25.093,1.232,0,36.707,0,0
1952,11,00N,175E,0,0,0,0,0,0,0,0
1952,11,00N,175W,0,0,0,0,0,0,0,0
1952,11,00N,180W,0,224.209,68.105,1.617,1.049,79.141,1.468,1.537
1952,11,05N,125E,0,0,0,0,0,0,0,0
1952,11,05N,130E,0.544,213.898,144.6,0.539,0.575,42.902,1.563,4.26
1952,11,05N,135E,0.105,90.999,76.918,0,0.169,34.836,0.568,1.977
1952,11,05N,140E,0,0,0,0,0,0,0,0
1952,11,05N,160W,0,0,0,0,0,0,0,0
1952,11,05N,165W,0,0,0,0,0,0,0,0
1952,11,05N,170E,0.106,12.325,49.818,0.77,0,57.632,0.237,1.084
1952,11,05N,170W,0,0,0,0,0,0,0,0
1952,11,05N,175E,0.339,10.066,105.539,0,0.169,57.339,0,2.142
1952,11,05N,175W,1.112,122.537,667.761,4.467,1.083,295.465,2.225,19.61
1952,11,05N,180W,0.663,22.521,197.466,0.77,0.338,79.784,0.474,4.625
1952,11,05S,140E,2.158,376.885,20.009,0,5.279,79.2,4.924,6.665
1952,11,05S,150E,0.461,205.796,14.064,0,1.929,19.405,0.474,1.878
1952,11,05S,155E,0,0,0,0,0,0,0,0
1952,11,10N,130E,0,0,0,0,0,0,0,0
1952,11,10N,170E,3.675,20.944,164.049,0.385,0.338,58.216,0.994,0.055
1952,11,10N,175E,0,0,0,0,0,0,0,0
1952,11,10N,175W,0,0,0,0,0,0,0,0
1952,11,10N,180W,0.656,49.552,301.12,2.772,0.508,69.497,2.699,1.724
1952,11,10S,150E,0,0,0,0,0,0,0,0
1952,11,10S,155E,0,0,0,0,0,0,0,0
1952,11,10S,160E,18.044,196.342,16.155,0,0,87.675,0.758,0.571
1952,11,10S,165E,0,0,0,0,0,0,0,0
1952,11,20N,130E,0,0,0,0,0,0,0,0
1952,11,20N,135E,17.133,36.207,23.371,3.157,0.338,2.396,1.278,6.182
1952,11,20N,140E,0,0,0,0,0,0,0,0
1952,11,25N,120E,0,0,0,0,0,0,0,0
1952,11,25N,125E,0,0,0,0,0,0,0,0
1952,11,25N,130E,2.611,18.05,35.631,1.232,0.102,0.526,4.025,0.692
1952,11,25N,135E,0,0,0,0,0,0,0,0
1952,11,25N,140E,0,0,0,0,0,0,0,0
1952,11,25N,180W,1.74,11.233,80.241,8.779,0,8.183,0,0
1952,11,30N,125E,0,0,0,0,0,0,0,0
1952,11,30N,130E,0,0,0,0,0,0,0,0
1952,11,30N,135E,0,0,0,0,0,0,0,0
1952,11,30N,145E,0,0,0,0,0,0,0,0
1952,11,30N,150E,68.513,9.975,201.853,127.067,0,4.559,11.222,0.406
1952,11,30N,155E,236.546,15.501,358.154,107.506,0,8.826,20.881,0.603
1952,11,30N,160E,0,0,0,0,0,0,0,0
1952,11,30N,165E,0,0,0,0,0,0,0,0
1952,11,30N,170E,0,0,0,0,0,0,0,0
1952,11,30N,175E,0,0,0,0,0,0,0,0
1952,11,35N,140E,20.564,0.414,10.21,0,0,0,62.407,5.044
1952,11,35N,145E,82.985,0.525,12.506,0.77,0,0,25.38,1.784
1952,11,35N,150E,59.586,8.566,277.789,118.21,0.169,2.747,129.266,1.116
1952,11,35N,155E,247.453,14.783,281.275,166.188,0.169,7.306,92.048,0.625
1952,11,35N,160E,0,0,0,0,0,0,0,0
1952,11,35N,165E,0,0,0,0,0,0,0,0
1952,11,35N,170E,138.006,0.97,42.765,79.936,0,2.747,15.957,0.566
1952,11,35N,175E,195.822,1.566,75.321,87.098,0,0.935,8.618,0.918
1952,11,40N,150E,22.605,0,3.198,0,0,0,214.732,0.426
1952,11,40N,155E,8.058,0,1.599,0,0,0,159.854,0.767
1952,12,00N,125E,0,0,0,0,0,0,0,0
1952,12,00N,130E,13.13,118.399,15.761,0,2.809,16.074,0.237,9.412
1952,12,00N,135E,0,0,0,0,0,0,0,0
1952,12,00N,170E,0,0,0,0,0,0,0,0
1952,12,00N,170W,0,0,0,0,0,0,0,0
1952,12,00N,175W,0,0,0,0,0,0,0,0
1952,12,05N,115E,0,0,0,0,0,0,0,0
1952,12,05N,125E,0,0,0,0,0,0,0,0
1952,12,05N,130E,0.335,47.308,88,1.309,1.117,15.022,3.693,1.602
1952,12,05N,135E,0.439,99.287,114.145,1.463,0.169,29.985,1.184,3.843
1952,12,05N,140E,0,0,0,0,0,0,0,0
1952,12,05N,170E,1.76,71.898,184.51,2.002,0,67.977,0.474,4.44
1952,12,05N,175E,0,0,0,0,0,0,0,0
1952,12,05N,175W,4.105,77.964,414.285,2.387,0.711,104.099,0.994,2.6
1952,12,05N,180W,1.24,20.897,165.157,1.617,0.541,30.628,0,0.055
1952,12,05S,135E,0,0,0,0,0,0,0,0
1952,12,05S,145E,0,0,0,0,0,0,0,0
1952,12,10N,160E,0,0,0,0,0,0,0,0
1952,12,10N,165E,4.155,12.553,84.464,2.772,0,36.414,0.237,0.297
1952,12,10N,165W,0,0,0,0,0,0,0,0
1952,12,10N,170E,5.342,67.834,241.297,2.387,0,95.274,0.474,2.04
1952,12,10N,170W,0.404,2.33,74.255,2.772,0.169,3.332,0,0.11
1952,12,10N,175E,31.39,66.994,444.545,6.007,1.76,92.819,1.705,4.914
1952,12,10N,175W,4.189,9.062,183.238,1.232,0,19.698,0.758,0
1952,12,10N,180W,102.812,137.426,1427.243,12.014,1.049,178.682,2.225,4.153
1952,12,10S,150E,0,0,0,0,0,0,0,0
1952,12,10S,160E,2.659,219.673,8.733,0,2.64,77.68,0.237,2.855
1952,12,10S,165E,0,0,0,0,0,0,0,0
1952,12,15N,115E,0,0,0,0,0,0,0,0
1952,12,15S,150E,0,0,0,0,0,0,0,0
1952,12,20N,130E,26.482,40.967,30.588,2.464,0,1.403,4.451,3.437
1952,12,20N,135E,35.681,114.826,72.041,4.698,0,8.008,5.493,12.934
1952,12,20N,150E,0,0,0,0,0,0,0,0
1952,12,20S,155E,0,0,0,0,0,0,0,0
1952,12,25N,120E,0,0,0,0,0,0,0,0
1952,12,25N,125E,0,1.337,2.993,43.28,16.514,0.175,1.563,0.318
1952,12,25N,130E,0.724,8.129,32.556,2.002,0.203,0.175,5.398,0.099
1952,12,25N,135E,1.988,3.877,53.262,0.847,0,0.351,7.623,0.121
1952,12,25N,140E,0,0,0,0,0,0,0,0
1952,12,25N,150E,0,0,0,0,0,0,0,0
1952,12,30N,125E,0,0,0,0,0,0,0,0
1952,12,30N,130E,0,0,0,0,0,0,0,0
1952,12,30N,135E,10.872,17.101,161.343,1.386,0,1.227,15.768,0.121
1952,12,30N,140E,0,0,0,0,0,0,0,0
1952,12,30N,145E,117.22,4.366,157.858,28.956,0,0.585,401.339,1.17
1952,12,30N,150E,644.382,9.561,357.867,50.596,0,4.559,92.901,0.094
1952,12,30N,155E,649.168,13.761,327.484,41.585,0,7.306,56.015,0.149
1952,12,30N,160E,550.359,6.003,63.184,37.966,0,5.144,26.327,0.804
1952,12,30N,165E,0,0,0,0,0,0,0,0
1952,12,30N,170E,236.465,0.783,93.198,23.565,0,0,8.097,2.493
1952,12,30N,175E,498.349,0.597,162.163,34.809,0,0.292,18.656,3.089
1952,12,35N,140E,215.14,4.614,62.077,18.944,0,0.585,156.397,21.327
1952,12,35N,145E,162.011,1.879,97.831,20.716,0,0,155.545,0.767
1952,12,35N,150E,355.872,4.311,186.232,27.339,0.169,0.877,184.902,0.883
1952,12,35N,155E,0,0,0,0,0,0,0,0
1952,12,35N,160E,0,0,0,0,0,0,0,0
1952,12,35N,165E,0,0,0,0,0,0,0,0
1952,12,35N,170E,197.978,1.753,59.576,26.799,0,0.935,6.866,2.034
1952,12,35N,175E,237.638,0,25.954,14.786,0,0.935,7.387,0.892
1952,12,35S,150E,0,0,0,0,0,0,0,0
1952,12,40N,150E,0,0,0,0,0,0,0,0
1952,12,40N,155E,1.388,0,6.355,0,0,0,35.844,0
1953,1,00N,130E,0,0,0,0,0,0,0,0
1953,1,00N,135E,0,0,0,0,0,0,0,0
1953,1,00N,140E,0.156,26.629,53.561,0.231,0,9.586,0.474,1.175
1953,1,00N,145E,0,0,0,0,0,0,0,0
1953,1,00N,155E,0,0,0,0,0,0,0,0
1953,1,05N,125E,0,0,0,0,0,0,0,0
1953,1,05N,130E,0,0,0,0,0,0,0,0
1953,1,05N,140E,0,0,0,0,0,0,0,0
1953,1,05N,145E,0,0,0,0,0,0,0,0
1953,1,05N,150E,0,0,0,0,0,0,0,0
1953,1,05N,155E,0.223,45.8,77.332,2.156,0,21.1,0.142,0.725
1953,1,05N,160E,0,0,0,0,0,0,0,0
1953,1,05N,165E,0,0,0,0,0,0,0,0
1953,1,05N,170E,1.103,43.902,96.755,5.853,0,20.867,0.142,0.479
1953,1,05N,175E,2.715,68.787,122.73,0.693,0.88,42.142,0.9,1.37
1953,1,05N,175W,0,0,0,0,0,0,0,0
1953,1,05N,180W,0.363,8.621,171.406,0.231,0.102,22.269,0.284,0
1953,1,05S,135E,0,0,0,0,0,0,0,0
1953,1,05S,140E,0,0,0,0,0,0,0,0
1953,1,05S,145E,10.851,201.912,17.993,0.539,2.809,43.604,1.326,20.653
1953,1,05S,150E,0,0,0,0,0,0,0,0
1953,1,10N,110E,0,0,0,0,0,0,0,0
1953,1,10N,115E,0,0,0,0,0,0,0,0
1953,1,10N,130E,0,0,0,0,0,0,0,0
1953,1,10N,145E,0,0,0,0,0,0,0,0
1953,1,10N,160E,2.922,50.181,87.222,6.931,0,27.004,0.142,4.396
1953,1,10N,165E,0,0,0,0,0,0,0,0
1953,1,10N,170E,7.99,79.064,448.205,12.014,0.338,71.777,1.136,2.871
1953,1,10N,175E,5.821,43.921,342.454,4.544,0.102,41.5,1.089,1.379
1953,1,10N,175W,0,0,0,0,0,0,0,0
1953,1,10N,180W,23.369,78.52,1577.861,17.327,1.997,118.887,2.936,9.377
1953,1,10S,150E,0.729,373.858,38.845,0,5.82,74.874,0.142,3.156
1953,1,10S,155E,0,0,0,0,0,0,0,0
1953,1,10S,160E,0,94.291,16.146,0,3.655,27.355,0,0
1953,1,15N,115E,0,0,0,0,0,0,0,0
1953,1,15N,130E,62.447,100.633,66.37,8.702,0.102,6.605,0.616,29.624
1953,1,15S,150E,0.475,426.25,26.036,0.77,3.655,75.05,1.705,6.135
1953,1,15S,155E,0.72,211.784,13.167,0,4.568,43.545,0,2.311
1953,1,15S,160E,51.38,213.907,9.115,0.693,3.587,71.835,0.568,1.142
1953,1,20N,120E,0,0,0,0,0,0,0,0
1953,1,20N,130E,0,0,0,0,0,0,0,0
1953,1,20N,135E,0,0,0,0,0,0,0,0
1953,1,20N,150E,0,0,0,0,0,0,0,0
1953,1,20N,155E,0,0,0,0,0,0,0,0
1953,1,20S,150E,0,0,0,0,0,0,0,0
1953,1,20S,155E,0,0,0,0,0,0,0,0
1953,1,20S,160E,0,0,0,0,0,0,0,0
1953,1,25N,120E,0,0,0,0,0,0,0,0
1953,1,25N,125E,0,0,0,0,0,0,0,0
1953,1,25N,130E,0,0,0,0,0,0,0,0
1953,1,25N,135E,373.332,17.649,115.998,31.497,0,0.409,20.029,0
1953,1,25N,140E,518.135,14.124,84.66,28.648,0,1.754,16.146,0.242
1953,1,25N,145E,99.875,1.966,9.771,5.006,0,1.695,3.078,0.294
1953,1,25N,150E,646.79,2.423,37.296,32.883,0,2.63,34.897,2.046
1953,1,25N,155E,670.093,1.737,48.973,24.335,0,1.812,22.681,1.919
1953,1,25N,170W,0,0,0,0,0,0,0,0
1953,1,25N,175E,0,0,0,0,0,0,0,0
1953,1,25N,175W,107.426,3.451,582.374,13.631,0,0.175,13.637,0.803
1953,1,25N,180W,0,0,0,0,0,0,0,0
1953,1,30N,125E,0,0,0,0,0,0,0,0
1953,1,30N,130E,17.449,0.589,193.33,0,0,5.436,3.267,0
1953,1,30N,135E,540.304,49.353,511.357,38.659,0,1.695,54.642,0.242
1953,1,30N,140E,1384.241,65.598,753.124,101.345,0,3.741,384.151,2.886
1953,1,30N,145E,261.714,5.139,175.636,30.496,0,0,383.535,2.535
1953,1,30N,150E,167.444,1.741,19.005,19.098,0,2.163,26.753,0.679
1953,1,30N,155E,656.117,2.68,131.846,41.2,0,2.63,84.236,1.61
1953,1,30N,160E,947.846,4.027,115.76,40.353,0,2.046,28.931,0.848
1953,1,30N,165E,309.619,0.783,68.872,18.174,0,0.409,8.381,0.623
1953,1,30N,170E,581.186,1.156,175.755,23.488,0,0.818,19.698,2.059
1953,1,30N,170W,0,0,0,0,0,0,0,0
1953,1,30N,175E,624.118,0,316.716,24.027,0,1.227,25.285,1.245
1953,1,30N,175W,357.408,1.128,775.883,33.653,0.237,0.818,20.029,4.371
1953,1,30N,180W,238.089,0.282,388.448,17.404,0,0,8.381,0.866
1953,1,35N,140E,271.048,4.421,169.737,14.478,0,0,136.368,9.724
1953,1,35N,145E,158.39,0.497,116.177,16.942,0,0,479.987,4.531
1953,1,35N,150E,0,0,0,0,0,0,0,0
1953,2,00N,125E,0,0,0,0,0,0,0,0
1953,2,00N,130E,0,0,0,0,0,0,0,0
1953,2,00N,140E,0,0,0,0,0,0,0,0
1953,2,00N,150E,0,0,0,0,0,0,0,0
1953,2,00N,155E,0.312,327.371,65.953,0,0,42.376,0.142,1.018
1953,2,00N,160E,0,0,0,0,0,0,0,0
1953,2,05N,135E,0,0,0,0,0,0,0,0
1953,2,05N,140E,0,0,0,0,0,0,0,0
1953,2,05N,150E,0.512,67.6,111.709,1.232,0,20.867,0.095,0.351
1953,2,05N,155E,0,0,0,0,0,0,0,0
1953,2,05N,170E,2.057,13.147,101.699,1.078,0.102,20.458,0.331,0
1953,2,05N,175E,0.679,35.656,274.654,2.464,0.508,48.221,1.799,0.984
1953,2,05N,175W,0,0,0,0,0,0,0,0
1953,2,05N,180W,2.779,25.863,575.463,2.002,0.575,47.169,2.652,0.345
1953,2,05S,140E,0,0,0,0,0,0,0,0
1953,2,05S,145E,0,0,0,0,0,0,0,0
1953,2,05S,150E,0,0,0,0,0,0,0,0
1953,2,10N,135E,0,0,0,0,0,0,0,0
1953,2,10N,155E,0,0,0,0,0,0,0,0
1953,2,10N,160E,0,0,0,0,0,0,0,0
1953,2,10N,165E,0,0,0,0,0,0,0,0
1953,2,10N,170E,7.922,32.239,261.904,2.926,0,43.604,1.799,0.307
1953,2,10N,175E,2.374,32.69,302.477,2.156,0.711,27.764,0.474,0.186
1953,2,10N,175W,0,0,0,0,0,0,0,0
1953,2,10N,180W,12.315,34.146,779.339,6.084,0.812,80.486,2.083,0.457
1953,2,10S,150E,7.889,608.736,45.22,1.078,5.313,148.229,2.273,20.029
1953,2,10S,155E,0,0,0,0,0,0,0,0
1953,2,10S,160E,0,0,0,0,0,0,0,0
1953,2,15N,130E,0,0,0,0,0,0,0,0
1953,2,15N,135E,0,0,0,0,0,0,0,0
1953,2,15S,150E,14.652,249.249,13.167,1.001,1.827,73.004,0.9,6.798
1953,2,15S,155E,0,0,0,0,0,0,0,0
1953,2,15S,160E,0,0,0,0,0,0,0,0
1953,2,15S,165E,0,0,0,0,0,0,0,0
1953,2,15S,170E,0,0,0,0,0,0,0,0
1953,2,20S,165E,0,0,0,0,0,0,0,0
1953,2,20S,170E,0,0,0,0,0,0,0,0
1953,2,20S,175E,0,0,0,0,0,0,0,0
1953,2,25N,120E,0,0,0,13.785,31.302,1.344,0.142,12.945
1953,2,25N,125E,0,0,0,0,0,0,0,0
1953,2,25N,130E,168.834,3.182,32.41,3.003,0,0.351,3.409,0.121
1953,2,25N,135E,1163.208,18.906,155.498,26.029,0,1.052,17.33,0.456
1953,2,25N,140E,2243.918,26.695,183.977,63.225,0,0.935,41.1,0.808
1953,2,25N,145E,522.388,3.36,25.321,42.664,0,1.169,28.789,1.496
1953,2,25N,150E,882.097,1.12,62.438,29.11,0,1.812,57.151,1.165
1953,2,25N,155E,286.886,0.389,51.535,13.4,0,0,42.615,0.31
1953,2,25N,160E,1457.056,2.66,142.451,45.436,0,1.403,43.704,3.517
1953,2,25N,165E,117.729,0.096,44.028,8.009,0,0.409,6.392,1.141
1953,2,25N,170E,0,0,0,0,0,0,0,0
1953,2,25N,170W,0,0,0,0,0,0,0,0
1953,2,25N,175E,134.204,0.449,28.121,7.778,0,0.175,4.262,0.031
1953,2,25N,175W,115.51,4.222,191.841,12.553,0,0,12.169,0.076
1953,2,25N,180W,0,0,0,0,0,0,0,0
1953,2,30N,130E,322.366,29.308,75.902,10.858,0,0.117,10.796,0.42
1953,2,30N,135E,2152.194,101.742,672.634,80.861,0,1.52,131.349,10.23
1953,2,30N,140E,1277.338,60.9,1547.893,61.146,0,0,1032.088,0.931
1953,2,30N,145E,53.648,0.442,73.936,5.622,0,0,57.436,1.049
1953,2,30N,150E,62.028,0.193,35.866,5.237,0,0,103.602,0.605
1953,2,30N,155E,188.218,0.276,36.521,5.776,0,0.175,26.99,0
1953,2,30N,160E,0,0,0,0,0,0,0,0
1953,2,30N,165E,0,0,0,0,0,0,0,0
1953,2,30N,165W,0,0,0,0,0,0,0,0
1953,2,30N,170E,0,0,0,0,0,0,0,0
1953,2,30N,170W,0,0,0,0,0,0,0,0
