Year,Gear,Flag,Fleet,SpeciesName,Catch
2009,L,US,HW,YFT,429
2009,L,US,HW,PBF,1
2009,L,US,HW,BUM,334
2009,L,US,HW,MLS,234
2009,L,US,HW,SWO,1242
2009,L,US,HW,SFA,10
2009,L,US,HW,MAK,102
2009,L,US,HW,BSH,9
2009,L,US,HW,THR,28
2009,L,VU,,ALB,9689
2009,L,VU,,BET,1398
2009,L,VU,,YFT,817
2009,L,VU,,BUM,126
2009,L,VU,,BLM,31
2009,L,VU,,MLS,69
2009,L,VU,,SWO,137
2009,L,VU,,FAL,804.386
2009,L,VU,,OCS,590.317
2009,L,VU,,MAK,1126.006
2009,L,VU,,BSH,1750.693
2009,L,VU,,THR,137.42
2009,L,ID,,BET,5816
2009,L,ID,,YFT,25963
2009,L,ID,,BUM,1163
2009,L,ID,,BLM,348
2009,L,ID,,MLS,227
2009,L,ID,,SWO,640
2009,L,ID,,SFA,1304
2009,L,PH,,BET,59
2009,L,PH,,YFT,484
2009,L,PH,,BUM,48
2009,L,PH,,BLM,14
2009,L,PH,,MLS,10
2009,L,PH,,SWO,26
2009,L,AU,AU,ALB,1523
2009,L,AU,AU,BET,726
2009,L,AU,AU,SKJ,10
2009,L,AU,AU,YFT,1387
2009,L,AU,AU,PBF,3
2009,L,AU,AU,BUM,19
2009,L,AU,AU,BLM,16
2009,L,AU,AU,MLS,361
2009,L,AU,AU,SWO,1315
2009,L,AU,AU,OCS,4
2009,L,AU,AU,MAK,65
2009,L,AU,AU,BSH,23
2009,L,AU,AU,HAM,3
2009,L,NU,,ALB,154
2009,L,NU,,BET,10
2009,L,NU,,SKJ,5
2009,L,NU,,YFT,20
2009,L,NU,,BUM,1
2009,L,NU,,MLS,4
2009,L,NU,,SFA,4
2009,L,ES,,ALB,70
2009,L,ES,,BET,46
2009,L,ES,,SKJ,1
2009,L,ES,,YFT,7
2009,L,ES,,BUM,1
2009,L,ES,,MLS,63
2009,L,ES,,SWO,1721
2009,L,ES,,MAK,773
2009,L,ES,,BSH,1678
2009,L,BZ,,ALB,26
2009,L,BZ,,BET,43
2009,L,BZ,,YFT,121
2009,L,BZ,,BUM,10
2009,L,BZ,,BLM,10
2009,L,BZ,,SWO,2
2009,L,BZ,,SFA,2
2010,L,US,AS,ALB,3976
2010,L,US,AS,BET,487
2010,L,US,AS,SKJ,122
2010,L,US,AS,YFT,473
2010,L,US,AS,PBF,3
2010,L,US,AS,BUM,55
2010,L,US,AS,MLS,8
2010,L,US,AS,SWO,22
2010,L,US,AS,SFA,3
2010,L,US,AS,MAK,3
2010,L,US,AS,BSH,2
2010,L,FM,,ALB,53
2010,L,FM,,BET,1113
2010,L,FM,,SKJ,1
2010,L,FM,,YFT,515
2010,L,FM,,BUM,275
2010,L,FM,,BLM,23
2010,L,FM,,MLS,1
2010,L,FM,,SWO,22
2010,L,FM,,SFA,1
2010,L,FM,,FAL,226.698
2010,L,FM,,OCS,132.17
2010,L,FM,,MAK,104.425
2010,L,FM,,BSH,227.427
2010,L,FM,,THR,40.313
2010,L,CN,,ALB,13025
2010,L,CN,,BET,13924
2010,L,CN,,YFT,2576
2010,L,CN,,BUM,1334
2010,L,CN,,BLM,44
2010,L,CN,,MLS,197
2010,L,CN,,SWO,1526
2010,L,CN,,OCS,532
2010,L,CN,,MAK,133
2010,L,CN,,BSH,506
2010,L,CK,,ALB,2423
2010,L,CK,,BET,319
2010,L,CK,,SKJ,124
2010,L,CK,,YFT,192
2010,L,CK,,BUM,43
2010,L,CK,,BLM,19
2010,L,CK,,MLS,24
2010,L,CK,,SWO,78
2010,L,CK,,SFA,1
2010,L,CK,,FAL,14.9
2010,L,CK,,BSH,20.1
2010,L,CK,,THR,1
2010,L,FJ,,ALB,9252
2010,L,FJ,,BET,539
2010,L,FJ,,SKJ,152
2010,L,FJ,,YFT,2602
2010,L,FJ,,BUM,113
2010,L,FJ,,BLM,48
2010,L,FJ,,MLS,40
2010,L,FJ,,SWO,90
2010,L,FJ,,SFA,27
2010,L,PF,,ALB,3483
2010,L,PF,,BET,436
2010,L,PF,,SKJ,22
2010,L,PF,,YFT,418
2010,L,PF,,BUM,260
2010,L,PF,,MLS,127
2010,L,PF,,SWO,80
2010,L,PF,,SFA,6
2010,L,PF,,FAL,2.644
2010,L,PF,,OCS,15.399
2010,L,PF,,MAK,22.733
2010,L,PF,,BSH,10.044
2010,L,PF,,THR,0.848
2010,L,JP,JP,ALB,6875
2010,L,JP,JP,BET,8657
2010,L,JP,JP,SKJ,82
2010,L,JP,JP,YFT,11721
2010,L,JP,JP,PBF,12
2010,L,JP,JP,BUM,1431
2010,L,JP,JP,BLM,71
2010,L,JP,JP,MLS,325
2010,L,JP,JP,SWO,4066
2010,L,JP,JP,SFA,148
2010,L,JP,JP,OCS,120
2010,L,JP,JP,MAK,763
2010,L,JP,JP,BSH,14103
2010,L,JP,JP,THR,180
2010,L,JP,JP,POR,171
2010,L,JP,CS,ALB,17224
2010,L,JP,CS,BET,7962
2010,L,JP,CS,SKJ,3
2010,L,JP,CS,YFT,5745
2010,L,JP,CS,PBF,885
2010,L,JP,CS,BUM,1624
2010,L,JP,CS,BLM,17
2010,L,JP,CS,MLS,832
2010,L,JP,CS,SWO,1158
2010,L,JP,CS,SFA,50
2010,L,JP,CS,FAL,5.6
2010,L,JP,CS,MAK,19.7
2010,L,JP,CS,BSH,351
2010,L,JP,CS,THR,10
2010,L,JP,CS,POR,48.6
2010,L,KR,,ALB,1337
2010,L,KR,,BET,13914
2010,L,KR,,SKJ,6
2010,L,KR,,YFT,7644
2010,L,KR,,PBF,51
2010,L,KR,,BUM,1595
2010,L,KR,,BLM,579
2010,L,KR,,MLS,27
2010,L,KR,,SWO,786
2010,L,KR,,SFA,4
2010,L,MH,,ALB,17
2010,L,MH,,BET,257
2010,L,MH,,YFT,117
2010,L,MH,,BUM,52
2010,L,MH,,SWO,5
2010,L,MH,,FAL,5.539
2010,L,MH,,OCS,13.135
2010,L,MH,,BSH,24.929
2010,L,NC,,ALB,1939
2010,L,NC,,BET,44
2010,L,NC,,YFT,505
2010,L,NC,,BUM,10
2010,L,NC,,BLM,42
2010,L,NC,,MLS,65
2010,L,NC,,SWO,8
2010,L,NC,,SFA,3
2010,L,NC,,FAL,10.358
2010,L,NC,,OCS,0.418
2010,L,NC,,MAK,28.183
2010,L,NC,,BSH,56.115
2010,L,NC,,THR,0.439
2010,L,NZ,,ALB,460
2010,L,NZ,,BET,132
2010,L,NZ,,SKJ,1
2010,L,NZ,,YFT,6
2010,L,NZ,,PBF,10
2010,L,NZ,,SWO,535
2010,L,NZ,,MAK,65
2010,L,NZ,,BSH,709
2010,L,NZ,,THR,1
2010,L,NZ,,POR,72
2010,L,PG,,ALB,883
2010,L,PG,,BET,39
2010,L,PG,,YFT,2147
2010,L,PG,,BUM,151
2010,L,PG,,BLM,36
2010,L,PG,,MLS,11
2010,L,PG,,SWO,93
2010,L,PG,,FAL,169.749
2010,L,PG,,OCS,16.777
2010,L,PG,,MAK,73.645
2010,L,PG,,BSH,41.081
2010,L,PG,,THR,0.564
2010,L,PG,,HAM,3.52
2010,L,WS,,ALB,2529
2010,L,WS,,BET,108
2010,L,WS,,SKJ,67
2010,L,WS,,YFT,386
2010,L,WS,,BUM,6
2010,L,WS,,BLM,15
2010,L,WS,,MLS,16
2010,L,WS,,SWO,7
2010,L,WS,,SFA,1
2010,L,WS,,FAL,33.642
2010,L,WS,,MAK,33.219
2010,L,WS,,BSH,38.627
2010,L,TW,DW,ALB,7783
2010,L,TW,DW,BET,8000
2010,L,TW,DW,SKJ,104
2010,L,TW,DW,YFT,3569
2010,L,TW,DW,BUM,1269
2010,L,TW,DW,BLM,61
2010,L,TW,DW,MLS,239
2010,L,TW,DW,SWO,1339
2010,L,TW,DW,FAL,417
2010,L,TW,DW,OCS,80
2010,L,TW,DW,MAK,206
2010,L,TW,DW,BSH,912
2010,L,TW,DW,THR,34
2010,L,TW,OS,ALB,12653
2010,L,TW,OS,BET,3874
2010,L,TW,OS,SKJ,148
2010,L,TW,OS,YFT,18656
2010,L,TW,OS,PBF,373
2010,L,TW,OS,BUM,5503
2010,L,TW,OS,BLM,498
2010,L,TW,OS,MLS,379
2010,L,TW,OS,SWO,2740
2010,L,TW,OS,FAL,233
2010,L,TW,OS,OCS,7
2010,L,TW,OS,MAK,731
2010,L,TW,OS,BSH,10077
2010,L,TW,OS,THR,512
2010,L,TW,OS,HAM,469
2010,L,TO,,ALB,57
2010,L,TO,,BET,24
2010,L,TO,,YFT,47
2010,L,TO,,BUM,6
2010,L,TO,,BLM,2
2010,L,TO,,MLS,4
2010,L,TO,,SWO,26
2010,L,TO,,SFA,1
2010,L,TO,,FAL,6.224
2010,L,TO,,OCS,4.568
2010,L,TO,,MAK,8.713
2010,L,TO,,BSH,13.547
2010,L,TO,,THR,1.063
2010,L,US,HW,ALB,324
2010,L,US,HW,BET,3577
2010,L,US,HW,SKJ,114
2010,L,US,HW,YFT,462
2010,L,US,HW,BUM,238
2010,L,US,HW,MLS,124
2010,L,US,HW,SWO,1013
2010,L,US,HW,SFA,9
2010,L,US,HW,MAK,63
2010,L,US,HW,BSH,6
2010,L,US,HW,THR,16
2010,L,VU,,ALB,13172
2010,L,VU,,BET,2060
2010,L,VU,,SKJ,4
2010,L,VU,,YFT,939
2010,L,VU,,BUM,173
2010,L,VU,,BLM,56
2010,L,VU,,MLS,83
2010,L,VU,,SWO,243
2010,L,VU,,FAL,630.791
2010,L,VU,,OCS,462.92
2010,L,VU,,MAK,883.002
2010,L,VU,,BSH,1372.875
2010,L,VU,,THR,107.763
2010,L,ID,,BET,3380
2010,L,ID,,YFT,23245
2010,L,ID,,BUM,1163
2010,L,ID,,BLM,348
2010,L,ID,,MLS,227
2010,L,ID,,SWO,640
2010,L,PH,,BET,59
2010,L,PH,,YFT,484
2010,L,PH,,BUM,48
2010,L,PH,,BLM,14
2010,L,PH,,MLS,10
2010,L,PH,,SWO,26
2010,L,AU,AU,ALB,745
2010,L,AU,AU,BET,458
2010,L,AU,AU,SKJ,4
2010,L,AU,AU,YFT,1359
2010,L,AU,AU,BUM,13
2010,L,AU,AU,BLM,15
2010,L,AU,AU,MLS,247
2010,L,AU,AU,SWO,1176
2010,L,AU,AU,OCS,3
2010,L,AU,AU,MAK,45
2010,L,AU,AU,BSH,13
2010,L,AU,AU,HAM,3
2010,L,NU,,ALB,97
2010,L,NU,,BET,4
2010,L,NU,,SKJ,1
2010,L,NU,,YFT,8
2010,L,NU,,BUM,1
2010,L,NU,,SWO,1
2010,L,ES,,ALB,13
2010,L,ES,,BET,15
2010,L,ES,,SKJ,1
2010,L,ES,,YFT,3
2010,L,ES,,BUM,5
2010,L,ES,,MLS,25
2010,L,ES,,SWO,994
2010,L,ES,,OCS,2
2010,L,ES,,MAK,371
2010,L,ES,,BSH,1057
2010,L,BZ,,ALB,10
2010,L,BZ,,BET,89
2010,L,BZ,,YFT,28
2010,L,BZ,,BUM,29
2010,L,BZ,,MLS,3
2010,L,BZ,,SWO,7
2010,L,SB,,ALB,7741
2010,L,SB,,BET,806
2010,L,SB,,SKJ,236
2010,L,SB,,YFT,5159
2010,L,SB,,BUM,277
2010,L,SB,,BLM,37
2010,L,SB,,MLS,11
2010,L,SB,,SWO,74
2010,L,KI,,ALB,66
2010,L,KI,,BET,3
2010,L,KI,,YFT,4
2010,L,KI,,OCS,1.713
2010,L,KI,,MAK,0.133
2010,L,KI,,BSH,3.919
2010,L,VN,,ALB,4
2010,L,VN,,BET,2441
2010,L,VN,,YFT,9513
2010,L,VN,,BUM,230
2010,L,VN,,BLM,179
2010,L,VN,,SWO,820
2011,L,US,AS,ALB,2404
2011,L,US,AS,BET,1263
2011,L,US,AS,SKJ,142
2011,L,US,AS,YFT,699
2011,L,US,AS,PBF,2
2011,L,US,AS,BUM,85
2011,L,US,AS,BLM,1
2011,L,US,AS,MLS,71
2011,L,US,AS,SWO,34
2011,L,US,AS,SFA,5
2011,L,US,AS,MAK,8
2011,L,US,AS,BSH,5
2011,L,US,AS,THR,4
2011,L,FM,,ALB,30
2011,L,FM,,BET,1500
2011,L,FM,,YFT,750
2011,L,FM,,BUM,175
2011,L,FM,,BLM,37
2011,L,FM,,MLS,3
2011,L,FM,,SWO,16
2011,L,FM,,SFA,1
2011,L,FM,,FAL,322.635
2011,L,FM,,OCS,188.103
2011,L,FM,,MAK,148.616
2011,L,FM,,BSH,323.672
2011,L,FM,,THR,57.373
2011,L,CN,,ALB,11996
2011,L,CN,,BET,11139
2011,L,CN,,YFT,4598
2011,L,CN,,BUM,1226
2011,L,CN,,BLM,172
2011,L,CN,,MLS,370
2011,L,CN,,SWO,1971
2011,L,CN,,MAK,408
2011,L,CN,,BSH,726
2011,L,CK,,ALB,2182
2011,L,CK,,BET,925
2011,L,CK,,SKJ,135
2011,L,CK,,YFT,394
2011,L,CK,,BUM,39
2011,L,CK,,BLM,24
2011,L,CK,,MLS,16
2011,L,CK,,SWO,41
2011,L,CK,,SFA,2
2011,L,CK,,FAL,18.1
2011,L,CK,,THR,1
2011,L,FJ,,ALB,10538
2011,L,FJ,,BET,1718
2011,L,FJ,,YFT,4051
2011,L,FJ,,BUM,154
2011,L,FJ,,BLM,71
2011,L,FJ,,MLS,33
2011,L,FJ,,SWO,128
2011,L,FJ,,SFA,44
2011,L,FJ,,FAL,250
2011,L,FJ,,OCS,92
2011,L,FJ,,MAK,180
2011,L,FJ,,BSH,374
2011,L,FJ,,THR,3
2011,L,FJ,,HAM,13
2011,L,PF,,ALB,3225
2011,L,PF,,BET,607
2011,L,PF,,SKJ,19
2011,L,PF,,YFT,491
2011,L,PF,,BUM,201
2011,L,PF,,MLS,124
2011,L,PF,,SWO,89
2011,L,PF,,SFA,4
2011,L,PF,,FAL,0.803
2011,L,PF,,OCS,3.56
2011,L,PF,,MAK,16.777
2011,L,PF,,BSH,6.33
2011,L,PF,,THR,0.466
2011,L,JP,JP,ALB,7351
2011,L,JP,JP,BET,8255
2011,L,JP,JP,SKJ,125
2011,L,JP,JP,YFT,7033
2011,L,JP,JP,PBF,20
2011,L,JP,JP,BUM,1478
2011,L,JP,JP,BLM,29
2011,L,JP,JP,MLS,442
2011,L,JP,JP,SWO,2996
2011,L,JP,JP,SFA,75
2011,L,JP,JP,OCS,268
2011,L,JP,JP,MAK,714
2011,L,JP,JP,BSH,6848
2011,L,JP,JP,THR,192
2011,L,JP,JP,POR,65
2011,L,JP,CS,ALB,16098
2011,L,JP,CS,BET,9467
2011,L,JP,CS,SKJ,5
2011,L,JP,CS,YFT,4394
2011,L,JP,CS,PBF,828
2011,L,JP,CS,BUM,1324
2011,L,JP,CS,BLM,14
2011,L,JP,CS,MLS,932
2011,L,JP,CS,SWO,973
2011,L,JP,CS,SFA,40
2011,L,JP,CS,FAL,7.1
2011,L,JP,CS,MAK,21.2
2011,L,JP,CS,BSH,507
2011,L,JP,CS,THR,1.1
2011,L,JP,CS,POR,13.3
2011,L,KI,,ALB,200
2011,L,KI,,BET,155
2011,L,KI,,YFT,140
2011,L,KI,,OCS,8.493
2011,L,KI,,MAK,0.661
2011,L,KI,,BSH,19.436
2011,L,KR,,ALB,670
2011,L,KR,,BET,15282
2011,L,KR,,SKJ,35
2011,L,KR,,YFT,7881
2011,L,KR,,BUM,1415
2011,L,KR,,BLM,331
2011,L,KR,,MLS,73
2011,L,KR,,SWO,1340
2011,L,KR,,SFA,13
2011,L,KR,,BSH,9
2011,L,KR,,THR,1
2011,L,KR,,POR,17
2011,L,MH,,ALB,4
2011,L,MH,,BET,259
2011,L,MH,,YFT,99
2011,L,MH,,BUM,37
2011,L,MH,,BLM,7
2011,L,MH,,SWO,3
2011,L,MH,,FAL,5.129
2011,L,MH,,OCS,12.161
2011,L,MH,,BSH,23.08
2011,L,NC,,ALB,1736
2011,L,NC,,BET,41
2011,L,NC,,YFT,585
2011,L,NC,,BUM,23
2011,L,NC,,BLM,55
2011,L,NC,,MLS,76
2011,L,NC,,SWO,10
2011,L,NC,,SFA,7
2011,L,NC,,FAL,7.85
2011,L,NC,,OCS,1.927
2011,L,NC,,MAK,38.491
2011,L,NC,,BSH,48.241
2011,L,NC,,THR,0.689
2011,L,NZ,,ALB,418
2011,L,NZ,,BET,174
2011,L,NZ,,SKJ,1
2011,L,NZ,,YFT,3
2011,L,NZ,,PBF,28
2011,L,NZ,,SWO,738
2011,L,NZ,,MAK,93
2011,L,NZ,,BSH,782
2011,L,NZ,,THR,1
2011,L,NZ,,POR,73
2011,L,PG,,ALB,305
2011,L,PG,,BET,59
2011,L,PG,,SKJ,7
2011,L,PG,,YFT,2303
2011,L,PG,,BUM,262
2011,L,PG,,BLM,16
2011,L,PG,,MLS,11
2011,L,PG,,SWO,125
2011,L,PG,,SFA,18
2011,L,PG,,FAL,147.514
2011,L,PG,,OCS,14.58
2011,L,PG,,MAK,63.998
2011,L,PG,,BSH,35.7
2011,L,PG,,THR,0.49
2011,L,PG,,HAM,3.059
2011,L,WS,,ALB,1415
2011,L,WS,,BET,71
2011,L,WS,,SKJ,51
2011,L,WS,,YFT,395
2011,L,WS,,BUM,7
2011,L,WS,,BLM,5
2011,L,WS,,MLS,4
2011,L,WS,,SWO,5
2011,L,WS,,SFA,3
2011,L,WS,,FAL,20.933
2011,L,WS,,MAK,20.67
2011,L,WS,,BSH,24.035
2011,L,SB,,ALB,915
2011,L,SB,,BET,213
2011,L,SB,,SKJ,30
2011,L,SB,,YFT,643
2011,L,SB,,BUM,35
2011,L,SB,,BLM,5
2011,L,SB,,MLS,1
2011,L,SB,,SWO,10
2011,L,TW,DW,ALB,6939
2011,L,TW,DW,BET,6579
2011,L,TW,DW,SKJ,155
2011,L,TW,DW,YFT,3167
2011,L,TW,DW,BUM,1166
2011,L,TW,DW,BLM,22
2011,L,TW,DW,MLS,257
2011,L,TW,DW,SWO,1554
2011,L,TW,DW,FAL,656
2011,L,TW,DW,OCS,122
2011,L,TW,DW,MAK,488
2011,L,TW,DW,BSH,1522
2011,L,TW,DW,THR,98
2011,L,TW,DW,HAM,21
2011,L,TW,OS,ALB,9275
2011,L,TW,OS,BET,4696
2011,L,TW,OS,SKJ,235
2011,L,TW,OS,YFT,18153
2011,L,TW,OS,PBF,292
2011,L,TW,OS,BUM,5031
2011,L,TW,OS,BLM,344
2011,L,TW,OS,MLS,392
2011,L,TW,OS,SWO,3238
2011,L,TW,OS,FAL,332
2011,L,TW,OS,OCS,3
2011,L,TW,OS,MAK,1196
2011,L,TW,OS,BSH,17375
2011,L,TW,OS,THR,804
2011,L,TW,OS,HAM,427
2011,L,TO,,ALB,34
2011,L,TO,,BET,18
2011,L,TO,,SKJ,1
2011,L,TO,,YFT,171
2011,L,TO,,BUM,22
2011,L,TO,,BLM,2
2011,L,TO,,MLS,7
2011,L,TO,,SWO,22
2011,L,TO,,SFA,3
2011,L,TO,,FAL,10.868
2011,L,TO,,OCS,7.975
2011,L,TO,,MAK,15.213
2011,L,TO,,BSH,23.652
2011,L,TO,,THR,1.857
2011,L,US,HW,ALB,487
2011,L,US,HW,BET,3565
2011,L,US,HW,SKJ,158
2011,L,US,HW,YFT,738
2011,L,US,HW,BUM,290
2011,L,US,HW,BLM,1
2011,L,US,HW,MLS,263
2011,L,US,HW,SWO,837
2011,L,US,HW,SFA,10
2011,L,US,HW,MAK,43
2011,L,US,HW,BSH,9
2011,L,US,HW,THR,15
2011,L,VU,,ALB,8059
2011,L,VU,,BET,2061
2011,L,VU,,SKJ,22
2011,L,VU,,YFT,1601
2011,L,VU,,PBF,1
2011,L,VU,,BUM,195
2011,L,VU,,BLM,11
2011,L,VU,,MLS,71
2011,L,VU,,SWO,182
2011,L,VU,,SFA,1
2011,L,VU,,FAL,554.975
2011,L,VU,,OCS,407.281
2011,L,VU,,MAK,776.872
2011,L,VU,,BSH,1207.867
2011,L,VU,,THR,94.811
2011,L,ID,,BET,4714
2011,L,ID,,YFT,26606
2011,L,ID,,BUM,1163
2011,L,ID,,BLM,348
2011,L,ID,,MLS,227
2011,L,ID,,SWO,640
2011,L,PH,,ALB,36
2011,L,PH,,BET,777
2011,L,PH,,YFT,146
2011,L,PH,,BUM,39
2011,L,PH,,SWO,112
2011,L,AU,AU,ALB,653
2011,L,AU,AU,BET,379
2011,L,AU,AU,SKJ,2
2011,L,AU,AU,YFT,1858
2011,L,AU,AU,PBF,1
2011,L,AU,AU,BUM,9
2011,L,AU,AU,BLM,13
2011,L,AU,AU,MLS,286
2011,L,AU,AU,SWO,1079
2011,L,AU,AU,OCS,2
2011,L,AU,AU,MAK,46
2011,L,AU,AU,BSH,9
2011,L,AU,AU,HAM,3
2011,L,ES,,ALB,6
2011,L,ES,,BET,10
2011,L,ES,,SKJ,1
2011,L,ES,,BUM,5
2011,L,ES,,MLS,25
2011,L,ES,,SWO,1431
2011,L,ES,,OCS,2
2011,L,ES,,MAK,402
2011,L,ES,,BSH,1664
2011,L,BZ,,ALB,105
2011,L,BZ,,BET,102
2011,L,BZ,,YFT,13
2011,L,BZ,,BUM,3
2011,L,BZ,,MLS,6
2011,L,BZ,,SWO,19
2011,L,BZ,,BSH,11
2011,L,TV,,ALB,184
2011,L,TV,,BET,105
2011,L,TV,,YFT,286
2011,L,TV,,BUM,39
2011,L,TV,,BLM,2
2011,L,TV,,MLS,1
2011,L,TV,,SWO,10
2000,L,VN,,ALB,10
2000,L,VN,,BET,2479
2000,L,VN,,YFT,6776
2000,L,VN,,BUM,323
2000,L,VN,,BLM,152
2000,L,VN,,SWO,253
2000,L,VN,,SFA,188
2001,L,VN,,ALB,11
2001,L,VN,,BET,1450
2001,L,VN,,YFT,8292
2001,L,VN,,BUM,340
2001,L,VN,,BLM,160
2001,L,VN,,SWO,266
2002,L,VN,,ALB,11
2002,L,VN,,BET,614
2002,L,VN,,YFT,9756
2002,L,VN,,BUM,362
2002,L,VN,,BLM,170
2002,L,VN,,SWO,283
2003,L,VN,,ALB,11
2003,L,VN,,BET,2129
2003,L,VN,,YFT,8179
2003,L,VN,,BUM,360
2003,L,VN,,BLM,169
2003,L,VN,,SWO,281
2004,L,VN,,ALB,15
2004,L,VN,,BET,2781
2004,L,VN,,YFT,11122
2004,L,VN,,BUM,486
2004,L,VN,,BLM,228
2004,L,VN,,SWO,379
2005,L,VN,,ALB,16
2005,L,VN,,BET,3527
2005,L,VN,,YFT,10895
2005,L,VN,,BUM,504
2005,L,VN,,BLM,236
2005,L,VN,,SWO,394
2006,L,VN,,ALB,16
2006,L,VN,,BET,3538
2006,L,VN,,YFT,10930
2006,L,VN,,BUM,505
2006,L,VN,,BLM,237
2006,L,VN,,SWO,395
2007,L,VN,,ALB,16
2007,L,VN,,BET,3648
2007,L,VN,,YFT,11270
2007,L,VN,,BUM,521
2007,L,VN,,BLM,244
2007,L,VN,,SWO,407
2007,L,VN,,SFA,1083
2008,L,VN,,ALB,15
2008,L,VN,,BET,3358
2008,L,VN,,YFT,10375
2008,L,VN,,BUM,480
2008,L,VN,,BLM,225
2008,L,VN,,SWO,375
2008,L,VN,,SFA,462
2009,L,VN,,ALB,13
2009,L,VN,,BET,2992
2009,L,VN,,YFT,9244
2009,L,VN,,BUM,427
2009,L,VN,,BLM,200
2009,L,VN,,SWO,334
2009,L,VN,,SFA,511
2011,L,VN,,ALB,15
2011,L,VN,,BET,3424
2011,L,VN,,YFT,10576
2011,L,VN,,BUM,489
2011,L,VN,,BLM,229
2011,L,VN,,SWO,382
2011,L,WF,,ALB,3
2011,L,WF,,BET,6
2011,L,WF,,YFT,4
2011,L,WF,,MLS,1
2011,L,PT,,ALB,4
2011,L,PT,,BET,3
2011,L,PT,,PBF,3
2011,L,PT,,BUM,1
2011,L,PT,,SWO,197
2011,L,PT,,MAK,44
2011,L,PT,,BSH,188
2012,L,US,AS,ALB,3262
2012,L,US,AS,BET,1502
2012,L,US,AS,SKJ,374
2012,L,US,AS,YFT,620
2012,L,US,AS,PBF,7
2012,L,US,AS,BUM,87
2012,L,US,AS,BLM,2
2012,L,US,AS,MLS,61
2012,L,US,AS,SWO,52
2012,L,US,AS,SFA,4
2012,L,US,AS,MAK,8
2012,L,US,AS,BSH,6
2012,L,US,AS,THR,4
2012,L,FM,,ALB,300
2012,L,FM,,BET,1700
2012,L,FM,,YFT,750
2012,L,FM,,BUM,111
2012,L,FM,,BLM,21
2012,L,FM,,MLS,3
2012,L,FM,,SWO,12
2012,L,FM,,FAL,230.047
2012,L,FM,,OCS,134.122
2012,L,FM,,MAK,105.967
2012,L,FM,,BSH,230.787
2012,L,FM,,THR,40.909
2012,L,CN,,ALB,24826
2012,L,CN,,BET,11324
2012,L,CN,,YFT,6004
2012,L,CN,,BUM,1795
2012,L,CN,,BLM,255
2012,L,CN,,MLS,524
2012,L,CN,,SWO,2201
2012,L,CN,,MAK,516
2012,L,CN,,BSH,1126
2012,L,CK,,ALB,2757
2012,L,CK,,BET,1624
2012,L,CK,,SKJ,308
2012,L,CK,,YFT,693
2012,L,CK,,BUM,93
2012,L,CK,,BLM,37
2012,L,CK,,MLS,28
2012,L,CK,,SWO,140
2012,L,CK,,SFA,2
2012,L,CK,,FAL,16.9
2012,L,CK,,BSH,22.9
2012,L,CK,,THR,1
2012,L,FJ,,ALB,10202
2012,L,FJ,,BET,1588
2012,L,FJ,,YFT,3188
2012,L,FJ,,BUM,154
2012,L,FJ,,BLM,71
2012,L,FJ,,MLS,33
2012,L,FJ,,SWO,128
2012,L,FJ,,SFA,23
2012,L,FJ,,FAL,309
2012,L,FJ,,OCS,92
2012,L,FJ,,MAK,329
2012,L,FJ,,BSH,1244
2012,L,FJ,,THR,5
2012,L,FJ,,HAM,44
2012,L,PF,,ALB,3594
2012,L,PF,,BET,654
2012,L,PF,,SKJ,50
2012,L,PF,,YFT,758
2012,L,PF,,BUM,241
2012,L,PF,,BLM,1
2012,L,PF,,MLS,117
2012,L,PF,,SWO,116
2012,L,PF,,SFA,6
2012,L,PF,,FAL,2.076
2012,L,PF,,OCS,9.205
2012,L,PF,,MAK,43.382
2012,L,PF,,BSH,16.368
2012,L,PF,,THR,1.205
2012,L,JP,JP,ALB,7585
2012,L,JP,JP,BET,8375
2012,L,JP,JP,SKJ,199
2012,L,JP,JP,YFT,7065
2012,L,JP,JP,PBF,13
2012,L,JP,JP,BUM,1137
2012,L,JP,JP,BLM,20
2012,L,JP,JP,MLS,425
2012,L,JP,JP,SWO,3243
2012,L,JP,JP,SFA,45
2012,L,JP,JP,OCS,46
2012,L,JP,JP,MAK,751
2012,L,JP,JP,BSH,10860
2012,L,JP,JP,THR,84
2012,L,JP,JP,POR,468
2012,L,JP,CS,ALB,17668
2012,L,JP,CS,BET,8542
2012,L,JP,CS,SKJ,4
2012,L,JP,CS,YFT,3556
2012,L,JP,CS,PBF,667
2012,L,JP,CS,BUM,1177
2012,L,JP,CS,BLM,11
2012,L,JP,CS,MLS,980
2012,L,JP,CS,SWO,1080
2012,L,JP,CS,SFA,39
2012,L,JP,CS,FAL,3.7
2012,L,JP,CS,MAK,3.4
2012,L,JP,CS,BSH,632.1
2012,L,JP,CS,THR,1.3
2012,L,JP,CS,POR,91.4
2012,L,KI,,ALB,350
2012,L,KI,,BET,800
2012,L,KI,,YFT,300
2012,L,KI,,BUM,36
2012,L,KI,,BLM,1
2012,L,KI,,MLS,1
2012,L,KI,,SWO,10
2012,L,KI,,SFA,1
2012,L,KI,,OCS,14.264
2012,L,KI,,MAK,1.11
2012,L,KI,,BSH,32.644
2012,L,KR,,ALB,1264
2012,L,KR,,BET,18823
2012,L,KR,,SKJ,184
2012,L,KR,,YFT,7832
2012,L,KR,,BUM,1486
2012,L,KR,,BLM,148
2012,L,KR,,MLS,43
2012,L,KR,,SWO,1267
